x	y	Sample	Subpopulation	Subgroup
2247	-19.7464142631158	6.19093068721147	831	SHH-C1	SHH
2248	-14.5005924699477	7.86701162930974	831	SHH-C1	SHH
2249	-18.4915645309854	-8.94723193602479	831	SHH-C2	SHH
2250	-18.8250734458737	-7.56191413043727	831	SHH-C2	SHH
2251	-1.56601832834981	-8.31928970509765	831	SHH-B2	SHH
2252	-18.3592800670539	-7.12732060652917	831	SHH-C2	SHH
2253	-9.88639301355403	8.60665595904402	831	SHH-C1	SHH
2254	-23.8508092228305	-10.0070429021894	831	SHH-B1	SHH
2255	-9.23995128657939	-6.71661234811857	831	SHH-B2	SHH
2256	-7.20148243193336	13.0359586347367	831	SHH-C1	SHH
2257	-6.82631609067414	14.3444142570562	831	SHH-C1	SHH
2258	-5.77268191319501	14.5848588438583	831	SHH-C1	SHH
2259	-23.5364711084481	-9.88984580957719	831	SHH-B1	SHH
2260	-8.50187443007378	-5.01302723930618	831	SHH-B2	SHH
2261	-18.5185758386169	-8.89831260238353	831	SHH-C2	SHH
2262	-8.84915431756527	-6.95130977409891	831	SHH-B2	SHH
2263	-19.3920114579336	-5.90090439827647	831	SHH-C2	SHH
2264	-22.5340571727861	-15.3042128065059	831	SHH-A2	SHH
2265	-19.5749535993201	-6.81880090467162	831	SHH-C2	SHH
2266	-6.70562147111727	-9.94990380646181	831	SHH-A1	SHH
2267	-22.889791882134	-17.1333118935079	877	SHH-A1	SHH
2268	-28.809220045512	-13.8222489226403	877	SHH-B1	SHH
2269	-25.1429547058303	-15.6988692502436	877	SHH-B1	SHH
2270	-17.7555422297202	-9.8868360443328	877	SHH-C2	SHH
2271	-14.3088251837061	9.66368141585935	877	SHH-C1	SHH
2272	-28.038899837749	-14.1034382201974	877	SHH-B1	SHH
2273	-12.0121016974492	6.94673325955052	877	SHH-C1	SHH
2274	-23.837548417449	-16.6411391997945	877	SHH-A1	SHH
2275	-23.96917918574	-16.118849185873	877	SHH-A1	SHH
2276	-24.8120274962589	-15.6115629197281	877	SHH-B1	SHH
2277	-16.0849594314441	3.06517819527578	877	SHH-C1	SHH
2278	-28.8448265228367	-12.9466996125281	877	SHH-B1	SHH
2279	-28.3804964653928	-12.9452323133411	877	SHH-B1	SHH
2280	-23.0303769663132	-17.4507641015422	877	SHH-A1	SHH
2281	-17.2880433758579	-9.62871087695125	877	SHH-C2	SHH
2282	-23.944104931212	-17.2142608182194	877	SHH-A1	SHH
2283	-29.5870862907243	-14.2668227847883	877	SHH-B1	SHH
2284	-26.9278325813705	-14.0669355489832	877	SHH-B1	SHH
2285	-25.2612657031792	-17.2489626995262	877	SHH-B1	SHH
2286	-13.2571820711671	6.59939810383355	877	SHH-C2	SHH
2287	-21.2719953280665	-16.3888355342814	877	SHH-A1	SHH
2288	-25.8578720919817	-13.3333520714772	877	SHH-B2	SHH
2289	-24.3285174725236	-16.1652897937697	877	SHH-A1	SHH
2290	-28.8983279996105	-16.9587435512359	877	SHH-B1	SHH
2291	-17.786731398942	-22.5476943118128	877	SHH-C2	SHH
2292	-19.1141777518373	7.58303833752954	877	SHH-C1	SHH
2293	-12.192056646467	2.36502286396037	877	SHH-C1	SHH
2294	-23.3861081274771	-16.2519939289465	877	SHH-B1	SHH
2295	-16.4679415531511	4.08902198705244	877	SHH-A1	SHH
2296	-16.7453817827904	-7.1236369416628	877	SHH-C2	SHH
2297	-23.0312184861994	-17.2167397038601	877	SHH-A1	SHH
2298	-24.3038756248909	-15.9670295799779	877	SHH-A1	SHH
2299	-17.0164667531137	-9.46660703631529	877	SHH-C2	SHH
2300	-23.734118604921	-16.9580160039834	877	SHH-B1	SHH
2301	-8.77282934866184	15.3486439352627	877	SHH-A1	SHH
2302	-20.3205687831601	-5.61405152892724	877	SHH-C2	SHH
2303	-28.5302347307625	-12.1703611690323	877	SHH-B1	SHH
2304	-23.7420740703431	-17.6027967900745	877	SHH-A1	SHH
2305	-19.0041398646625	7.27594534066516	877	SHH-C1	SHH
2306	-21.8177529183247	9.96567515216635	877	SHH-A1	SHH
2307	-26.3566905891362	-13.083259243629	877	SHH-B1	SHH
2308	-24.054704540096	-16.1138143334947	877	SHH-A1	SHH
2309	-24.0841092237412	-16.1869934340001	877	SHH-A1	SHH
2310	-31.1782303789564	-12.5477136694221	877	SHH-B2	SHH
2311	-24.6674744049443	-15.7339627469823	877	SHH-A1	SHH
2312	-22.6198527735249	-16.9417289777516	877	SHH-A1	SHH
2313	-6.11348854816334	11.4297593533684	877	SHH-C1	SHH
2314	-23.010222824396	-17.1096391383041	877	SHH-A1	SHH
2315	-24.6370095997429	-15.6375129810364	877	SHH-B1	SHH
2316	-16.9648905462725	4.46116294218317	877	SHH-A2	SHH
2317	-25.7391235442688	-13.5494270186276	877	SHH-A1	SHH
2318	-12.8074772982179	6.3013583737543	877	SHH-C1	SHH
2319	0.727327778188285	3.16262842096268	877	SHH-C1	SHH
2320	-15.4601114610924	0.0721923781552826	877	SHH-A2	SHH
2321	-28.774196086231	-16.8711793575508	877	SHH-B1	SHH
2322	-25.3284308783238	-16.7371226030631	877	SHH-B1	SHH
2323	-11.8442042559511	10.4154230064021	877	SHH-A2	SHH
2324	-0.578614147295677	-20.072734149335	877	SHH-C2	SHH
2325	-24.5914745751961	-15.667814247637	877	SHH-B1	SHH
2326	-24.7211794664356	-14.6301005372866	877	SHH-B1	SHH
2327	-17.5746693760322	-3.51221610666283	877	SHH-C2	SHH
2328	-24.0341140846731	-16.0038706522275	877	SHH-B1	SHH
2329	-13.6561178807382	10.72873626141	877	SHH-A1	SHH
2330	-23.4526948015718	-17.1327398372082	877	SHH-A1	SHH
2331	-24.697166745418	-14.4088506768892	877	SHH-A1	SHH
2332	-29.0504803032966	-13.9328676080504	877	SHH-B1	SHH
2333	-18.8570863905636	-22.6279733728941	877	SHH-B1	SHH
2334	-9.77570412425807	8.52229314069208	877	SHH-C1	SHH
2335	-7.93773165062629	16.6961644605407	877	SHH-C1	SHH
2336	-20.3173604882414	-21.6350227085408	877	SHH-A1	SHH
2337	-23.1927829670918	-17.4253567954712	877	SHH-B1	SHH
2338	-12.7840628601405	9.38847798768815	877	SHH-C1	SHH
2339	-26.8083340498908	-16.4900322269632	877	SHH-B1	SHH
2340	-3.71693377430312	18.3338635580443	877	SHH-A1	SHH
2341	-28.9578342454651	-14.2979065978391	877	SHH-B1	SHH
2342	-11.1789194221394	8.36850954679636	877	SHH-C1	SHH
2343	-6.23699861396816	20.5870161940373	877	SHH-C1	SHH
2344	-24.4484522908426	-16.4806880240716	877	SHH-A1	SHH
2345	-25.6396630530926	-15.5602225786889	877	SHH-B1	SHH
2346	-23.3497129756705	-10.980986786559	877	SHH-B1	SHH
2347	-15.251813272984	0.0364463628719746	877	SHH-A2	SHH
2348	-21.2327517189817	-15.9684550460725	877	SHH-A1	SHH
2349	-6.17922718791454	19.9801408443857	877	SHH-C1	SHH
2350	-25.3015474587755	-14.1047161522178	877	SHH-B1	SHH
2351	-27.8507365640551	-15.2119492475249	877	SHH-B1	SHH
2352	-24.4492894991782	-15.8740666355055	877	SHH-A1	SHH
2353	-25.0418332502441	-16.2945577837192	877	SHH-B1	SHH
2354	-14.5744807401218	2.75961193113377	877	SHH-C1	SHH
2355	-8.69834623658655	6.83050932288209	877	SHH-C1	SHH
2356	-12.900320828873	2.60223995233127	877	SHH-C1	SHH
2357	-23.3028123981877	-16.3923458314656	877	SHH-A1	SHH
2358	-23.1419162816197	-16.7967361741852	877	SHH-B1	SHH
2359	-9.39664712244441	3.70853512944262	877	SHH-C1	SHH
2360	-24.9661437502187	-16.0193620350257	877	SHH-B1	SHH
2361	-18.511862087861	-11.3910058071616	877	SHH-C2	SHH
2362	-16.0988296006559	1.28412013741587	877	SHH-A2	SHH
2363	-26.2697816362738	-15.9329839268046	877	SHH-B1	SHH
2364	-23.1109386860588	-16.9082806155579	877	SHH-A1	SHH
2365	-24.3324637884375	-16.1235264107571	877	SHH-A1	SHH
2366	-17.4271862977101	5.5856231048305	877	SHH-C1	SHH
2367	-28.852112790574	-13.6665029438937	877	SHH-B1	SHH
2368	-25.2273625449638	-16.2523305314114	877	SHH-B1	SHH
2369	-25.75059686201	-16.5676180538192	877	SHH-B1	SHH
2370	-27.2093537395489	-13.4809727714226	877	SHH-B2	SHH
2371	-18.380033193222	9.94620820389972	877	SHH-A2	SHH
2372	-14.3100137937637	-24.6479327474524	877	SHH-A1	SHH
2373	-23.6716036705767	-16.085789584329	877	SHH-A1	SHH
2374	-18.5724060713674	3.4950930514572	877	SHH-A2	SHH
2375	-16.3645382542165	-1.23404791600902	877	SHH-C1	SHH
2376	-12.7248574951055	24.6967376635656	877	SHH-C1	SHH
2377	-22.0883892652905	-5.58631836827414	877	SHH-B1	SHH
2378	-14.1923175355375	-24.637511677861	877	SHH-A1	SHH
2379	-23.874066425672	-15.8187244919247	877	SHH-A1	SHH
2380	-26.5019128220484	-14.238688601446	877	SHH-A1	SHH
2381	-4.94716728692814	6.8625486065249	877	SHH-C1	SHH
2382	-28.5645319575641	-14.364712905176	877	SHH-B1	SHH
2383	-23.2252914455323	-16.9572071143646	877	SHH-A1	SHH
2384	-26.6033549432843	-15.3096510784439	877	SHH-B1	SHH
2385	-22.8292159906746	-17.2622237004928	877	SHH-A1	SHH
2386	-26.1741077620702	-13.6486213232023	877	SHH-B1	SHH
2387	-23.7032364706304	-16.6141115741708	877	SHH-A1	SHH
2388	-21.3325680361041	-16.3783624006471	877	SHH-A1	SHH
2389	-12.1309063931357	8.61795920392095	877	SHH-A1	SHH
2390	-9.03966527942338	11.7936894484357	877	SHH-C1	SHH
2391	-24.2233798599421	-16.2283070403688	877	SHH-A1	SHH
2392	-27.6009970301139	-13.0787009058184	877	SHH-B1	SHH
2393	-26.9705592102313	-15.6966745297533	877	SHH-B1	SHH
2394	-27.3914684889037	-15.7236100038531	877	SHH-B1	SHH
2395	-4.8471892180504	8.1338439660494	877	SHH-C1	SHH
2396	-24.0509859706454	-16.7465596469932	877	SHH-A1	SHH
2397	-29.033245691765	-11.5189690350261	877	SHH-B1	SHH
2398	-26.9755122090012	-12.8828885128757	877	SHH-B1	SHH
2399	-23.2268260758034	-17.0150418279879	877	SHH-A1	SHH
2400	-26.2690135871003	-14.6086674102452	877	SHH-B1	SHH
2401	-24.5527936218721	-17.0112194587474	877	SHH-B1	SHH
2402	-29.938753813477	-13.9072161617397	877	SHH-B1	SHH
2403	-25.3480679293522	-14.0797577999578	877	SHH-A1	SHH
2404	-13.8410443691799	25.0274533165731	877	SHH-C1	SHH
2405	-24.8276885589789	-14.3204001774394	877	SHH-B1	SHH
2406	-24.5605795779127	-15.9601018560726	877	SHH-A1	SHH
2407	-14.6236350466281	-5.93944318700084	877	SHH-B2	SHH
2408	-16.8326291044673	4.33616097028613	877	SHH-A1	SHH
2409	-25.2055010466302	-10.2823018340177	877	SHH-B1	SHH
2410	-14.120268933806	2.5216507937844	877	SHH-C1	SHH
2411	-23.6404009969876	-16.8693864145019	877	SHH-A1	SHH
2412	-25.9021511445629	-15.7223979743179	877	SHH-B1	SHH
2413	-25.1385920192292	-9.03021699997511	877	SHH-B1	SHH
2414	-25.0570618422894	-16.6187517760384	877	SHH-B1	SHH
2415	-11.7151569344811	24.4100749499592	877	SHH-C1	SHH
2416	-21.9318078861026	4.79533012888776	877	SHH-A2	SHH
2417	-9.34166865970409	-7.57050773658369	877	SHH-B2	SHH
2418	-24.6335249312377	-17.3101633987517	877	SHH-B1	SHH
2419	-10.8973131065993	7.62905286215659	877	SHH-C1	SHH
2420	-16.4340198465936	-2.55946434585027	877	SHH-C1	SHH
2421	-13.6104951230177	10.4027800550843	877	SHH-C1	SHH
2422	-10.0858682682141	7.86049418969837	877	SHH-C1	SHH
2423	-25.3260702248414	-14.5722733196891	877	SHH-A1	SHH
2424	-11.2265340201163	5.1313007011855	877	SHH-C1	SHH
2425	-28.6418621803521	-13.0183621006949	877	SHH-B1	SHH
2426	-17.4980455202375	-5.84086563847621	877	SHH-C2	SHH
2427	-25.0263698368634	-14.13469280108	877	SHH-A1	SHH
2428	-25.977111737056	-15.8011571186708	877	SHH-B1	SHH
2429	-23.6989205875129	-17.5480738359773	877	SHH-A1	SHH
2430	-23.0144782637541	-17.060047274615	877	SHH-A1	SHH
2431	-6.64966020059108	17.2526676396429	877	SHH-C1	SHH
2432	-25.641229728737	-15.0856355119867	877	SHH-A1	SHH
2433	-24.1009227770438	-15.8720603481888	877	SHH-A1	SHH
2434	-23.1551021691012	-16.8984541911904	877	SHH-A1	SHH
2435	-24.7140530770897	-15.5513324279442	877	SHH-B1	SHH
2436	-22.9326519178883	-16.9475408462353	877	SHH-A1	SHH
2437	-22.4608601583131	-16.9874175725665	877	SHH-A1	SHH
2438	-23.2528225047885	-16.8975690627878	877	SHH-A1	SHH
2439	-15.3386031124192	1.53017651904716	877	SHH-C1	SHH
2440	-13.311262853316	-24.9348220745429	877	SHH-A1	SHH
2441	-14.0673177111625	10.1670390691222	877	SHH-C1	SHH
2442	-16.0107328039569	-2.33254057393132	877	SHH-C1	SHH
2443	-26.7114811519635	-16.445296569502	877	SHH-B1	SHH
2444	-23.4978158985462	-16.1907505804078	877	SHH-A1	SHH
2445	-23.9449821002003	-16.3882360842991	877	SHH-A1	SHH
2446	-7.12226631685238	11.1120510495305	877	SHH-C1	SHH
2447	-6.23743883907653	14.6503555029584	877	SHH-C1	SHH
2448	-25.3931331588076	-16.768120336453	877	SHH-B1	SHH
2449	-26.4184241265469	-15.7657705127565	877	SHH-B1	SHH
2450	-23.2061367688125	-15.9906130842567	877	SHH-A1	SHH
2451	-25.9909441251419	-15.5393672462362	877	SHH-B1	SHH
2452	-27.4354249902859	-11.812078402703	877	SHH-B2	SHH
2453	-22.7785094959948	-17.1659392433304	877	SHH-A1	SHH
2454	-7.93048272486194	5.13261726611272	877	SHH-C1	SHH
2455	-17.6655802214888	-9.69232448766487	877	SHH-C2	SHH
2456	-15.8190228511579	4.68521141032591	877	SHH-C1	SHH
2457	-26.8410738403155	-13.2490402228236	877	SHH-B1	SHH
2458	-14.0562700172142	8.71883895590172	877	SHH-C1	SHH
2459	-6.2717756830435	17.9762068130187	877	SHH-A1	SHH
2460	1.21576845965047	8.89038385855512	877	SHH-C1	SHH
2461	-26.5358236797327	-11.7927463952354	877	SHH-B1	SHH
2462	-24.5721464861951	-16.2610454363294	877	SHH-B1	SHH
2463	-24.9416534730615	-16.227291678205	877	SHH-A1	SHH
2464	-16.5574501606057	-6.69100068804982	877	SHH-C2	SHH
2465	-28.09446942671	-13.1484716923193	877	SHH-B1	SHH
2466	-25.8221476208902	-15.5018713154879	877	SHH-B1	SHH
2467	-23.395389122348	-15.6899127671896	877	SHH-A1	SHH
2468	-27.681869057091	-12.8504828745138	877	SHH-B1	SHH
2469	-23.0285745316819	-16.8887154724818	877	SHH-A1	SHH
2470	-22.2867300518151	-16.6110874150734	877	SHH-A1	SHH
2471	-24.4086533538963	-15.0544094686724	877	SHH-B1	SHH
2472	-9.69910419607873	8.52701416442386	877	SHH-C1	SHH
2473	-26.0507320149859	-15.0045977893135	877	SHH-B1	SHH
2474	-13.5227627938973	-23.6150873496835	877	SHH-B2	SHH
2475	-26.4320584412265	-13.3896085634869	877	SHH-B1	SHH
2476	-23.3580030538135	-10.6430826627294	877	SHH-B1	SHH
2477	-24.0503115490146	-15.7974051011765	877	SHH-A1	SHH
2478	-26.1160596542093	-15.8563981866655	877	SHH-B1	SHH
2479	-26.0173355873321	-13.0979800627905	877	SHH-B1	SHH
2480	-25.2916384729615	-16.5171823327911	877	SHH-B1	SHH
2481	-28.844519847715	-13.163953566228	877	SHH-B1	SHH
2482	-25.6161119789652	-15.0436501812455	877	SHH-B1	SHH
2483	-26.8784138617397	-12.1521030620574	877	SHH-B1	SHH
2484	-14.4420859816961	9.6832168980742	877	SHH-A1	SHH
2485	-24.6424197565538	-15.7681097104635	877	SHH-A1	SHH
2486	-23.7890782243929	-15.8735640600671	877	SHH-A1	SHH
2487	-25.1163445058703	-14.7091449669457	877	SHH-B1	SHH
2488	-15.7846375776278	-0.447885242914362	877	SHH-A1	SHH
2489	-24.1864179461302	-14.7511693519452	877	SHH-C2	SHH
2490	-25.623843739284	-15.5557992188211	877	SHH-B1	SHH
2491	-24.7594449523174	-14.4827391693804	877	SHH-A1	SHH
2492	-12.8642925265094	9.90166264689587	877	SHH-C1	SHH
2493	-23.7468352376204	-16.136644135746	877	SHH-A1	SHH
2494	-6.41898773657005	11.6392430574882	877	SHH-C1	SHH
2495	-13.433161895113	9.35135361020704	877	SHH-C1	SHH
2496	-25.1109599680593	-15.8077019097775	877	SHH-B1	SHH
2497	-23.8633574579035	-16.6988795826856	877	SHH-B1	SHH
2498	-28.8181558802158	-16.9238733534814	877	SHH-A1	SHH
2499	-24.4052705866584	-16.1843873822204	877	SHH-A1	SHH
2500	-28.4729522609057	-12.6049239030118	877	SHH-B1	SHH
2501	-20.9185308291233	-19.9116787914911	877	SHH-B2	SHH
2502	-25.3322597832843	-10.168602326423	877	SHH-B1	SHH
2503	-5.48203333074896	18.2632064349714	877	SHH-C1	SHH
2504	-12.2421646489966	22.9116719193522	877	SHH-C1	SHH
2505	-24.8495734422083	-14.3383594650454	877	SHH-A1	SHH
2506	-22.7530608180456	-17.2577458993066	877	SHH-A1	SHH
2507	-5.25212691844962	14.0804110005993	877	SHH-C1	SHH
2508	-26.6409949984173	-12.8755756098335	877	SHH-B2	SHH
2509	-25.1617125718614	-15.1602746221487	877	SHH-B1	SHH
2510	-24.8254682979034	-16.259228326389	877	SHH-B1	SHH
2511	-27.5529065530157	-10.6960671176455	877	SHH-B1	SHH
2512	-25.135784695638	-16.5959670571921	877	SHH-B1	SHH
2513	-23.1654621623051	-15.6003460510035	877	SHH-A1	SHH
2514	2.28089228201504	-9.34312948129783	877	SHH-C2	SHH
2515	-25.1241261406959	-16.3567092803172	877	SHH-A1	SHH
2516	-25.548831775274	-14.8027764213841	877	SHH-B1	SHH
2517	-12.2655172930953	7.83043714331227	877	SHH-C1	SHH
2518	-25.4664304261718	-15.4783392948193	877	SHH-B1	SHH
2519	-17.9081875376321	10.0450309867531	877	SHH-C1	SHH
2520	-25.9453051444908	-15.0767170376635	877	SHH-B1	SHH
2521	-17.7830834213676	8.872011307628	877	SHH-A2	SHH
2522	-27.5909156200798	-16.6015388855361	877	SHH-B1	SHH
2523	-28.3752832158009	-10.0704643916562	877	SHH-B1	SHH
2524	-17.980979363636	4.26036494895608	877	SHH-A1	SHH
2525	-18.4541827889643	-24.1921146480658	877	SHH-B1	SHH
2526	-17.3426363244805	-9.91089308308932	877	SHH-C2	SHH
2527	-9.64775579135227	5.49363539020715	877	SHH-C1	SHH
2528	-17.0188607395587	-9.633036353269	877	SHH-C2	SHH
2529	-27.0155862593227	-13.9846746079359	877	SHH-B1	SHH
2530	-23.7640576939805	-16.0626217694235	877	SHH-A1	SHH
2531	-22.9946478765596	-17.0883319629724	877	SHH-A1	SHH
2532	-16.4362857833952	4.07215932366054	877	SHH-A1	SHH
2533	-23.1468741737775	-17.0245363403389	877	SHH-A1	SHH
2534	-17.2909311906368	1.11073605215157	877	SHH-C1	SHH
2535	-18.4879360460473	3.68671775211365	877	SHH-A2	SHH
2536	-18.1722275306586	-8.33845606405764	877	SHH-C2	SHH
2537	-23.5949700485297	-15.6605857764154	877	SHH-C2	SHH
2538	-28.3183527742716	-13.3026145244026	877	SHH-A1	SHH
2539	-28.0185828588243	-13.5191311893233	877	SHH-B1	SHH
2540	-2.70824493686384	10.2447578324582	877	SHH-C1	SHH
2541	-25.3230598287224	-15.9084925966821	877	SHH-B1	SHH
2542	-7.07358515594247	10.8563950909263	877	SHH-C1	SHH
2543	-24.047893673275	-15.6939714613324	877	SHH-A1	SHH
2544	-28.9794581940612	-13.3948960322366	877	SHH-B1	SHH
2545	-10.3870914845797	8.55871035472655	877	SHH-C1	SHH
2546	-23.0456490983693	-16.8629476244175	877	SHH-B1	SHH
2547	-23.6571772144883	-15.9892230586127	877	SHH-A1	SHH
2548	-24.1977143278651	-16.7772027943388	877	SHH-A1	SHH
2549	-22.8112696602222	-17.2812080607584	877	SHH-A1	SHH
2550	-17.4057544148654	-0.944413993622418	877	SHH-C2	SHH
2551	-23.7627430714844	-16.9530105027169	877	SHH-B1	SHH
2552	-21.006158493473	3.31303671884456	877	SHH-A2	SHH
2553	-13.4982967551334	10.3477067751848	877	SHH-C1	SHH
2554	-9.76257412738548	-24.4182131207629	877	SHH-C2	SHH
2555	-25.8985604803653	-15.5488625379486	877	SHH-B1	SHH
2556	-27.5108747355512	-10.9250435146895	877	SHH-B2	SHH
2557	-24.0783154357709	-16.239672595898	877	SHH-A1	SHH
2558	-23.7476221750653	-15.5690946774616	877	SHH-A1	SHH
2559	-24.582113225275	-15.9547799565222	877	SHH-A1	SHH
2560	-25.2794078810829	-17.3839886607106	877	SHH-B1	SHH
2561	-22.8331740221016	-17.2135912918454	877	SHH-A1	SHH
2562	-24.2938666029032	-17.0213950379739	877	SHH-B1	SHH
2563	-27.6268461232985	-10.2627145934782	877	SHH-B1	SHH
2564	-5.25917237248905	15.6339316453954	877	SHH-C1	SHH
2565	-27.2523458502799	-15.4145954871569	877	SHH-B1	SHH
2566	-23.5649608097014	-16.900073662932	877	SHH-B1	SHH
2567	-22.9812241408372	-17.2965514807596	877	SHH-A1	SHH
2568	-29.9491060406534	-12.7122244721274	877	SHH-B1	SHH
2569	-24.8760796486101	-16.8546892670768	877	SHH-B1	SHH
2570	-22.9658813877447	-15.4292927706322	877	SHH-A1	SHH
2571	-8.5387151451898	11.7478879927616	877	SHH-C1	SHH
2572	-8.15161255625858	13.8114267490129	877	SHH-C1	SHH
2573	-17.6223019818782	-8.1772986383815	877	SHH-C2	SHH
2574	-14.9775321350048	10.2318691329911	877	SHH-C1	SHH
2575	-25.9321782744411	-15.0920438769993	877	SHH-B1	SHH
2576	-12.7876541615272	10.0895519066238	877	SHH-A1	SHH
2577	-4.44465452665707	8.12690802213158	877	SHH-C1	SHH
2578	-23.7573168070342	-17.176857188796	877	SHH-A1	SHH
2579	-5.48736661068461	11.8555568331928	877	SHH-C1	SHH
2580	-5.39081977522845	16.8000407498833	877	SHH-C1	SHH
2581	-24.155837299297	-16.4907168371135	877	SHH-B1	SHH
2582	-29.7591573250072	-14.8957626305892	877	SHH-B1	SHH
2583	-24.7302554072217	-16.0058681412921	877	SHH-A1	SHH
2584	-25.136733310185	-15.7709618471179	877	SHH-B1	SHH
2585	-16.5443283359876	-8.06763138772189	877	SHH-C2	SHH
2586	-28.3386844637048	-17.0191283615983	877	SHH-B1	SHH
2587	-27.0582206867962	-12.3086012767303	877	SHH-B2	SHH
2588	-17.2314645900815	-7.44702674798579	877	SHH-C2	SHH
2589	-28.818533662895	-12.1779042181658	877	SHH-B2	SHH
2590	-24.9111809637812	-16.3605452183038	877	SHH-A1	SHH
2591	-20.2009226927878	-22.4851672270896	877	SHH-B1	SHH
2592	-6.6814812837357	21.2732632143327	877	SHH-C1	SHH
2593	-15.643782571224	-4.5196183758978	877	SHH-B2	SHH
2594	-24.7147338080327	-17.2920192699508	877	SHH-B1	SHH
2595	-25.785271421742	-15.5803929510136	877	SHH-C2	SHH
2596	-23.2154428696283	-17.0395974779632	877	SHH-A1	SHH
2597	-24.4215878159477	-17.1877391607281	877	SHH-B1	SHH
2598	-25.6893802487326	-16.9737203498975	877	SHH-B1	SHH
2599	-25.9340187735243	-15.2570885518149	877	SHH-B1	SHH
2600	-26.3949177765795	-12.3362739077163	877	SHH-B1	SHH
2601	-24.9609337211899	-14.8911993118181	877	SHH-B1	SHH
2602	9.30310258138146	-5.84460541393802	877	SHH-B2	SHH
2603	-8.81308415586645	6.77288868189969	877	SHH-C1	SHH
2604	-22.8971927075564	-17.2456043162668	877	SHH-A1	SHH
2605	3.15514046504157	-10.5006841381726	877	SHH-C2	SHH
2606	-17.5141672880728	6.6335690760412	877	SHH-C1	SHH
2607	-14.024374144447	11.1656657972838	877	SHH-C1	SHH
2608	-23.4493062855863	-17.2202706476878	877	SHH-A1	SHH
2609	-18.1149222995428	3.74641789726172	877	SHH-A1	SHH
2610	-22.8460108825207	-17.0909027375162	877	SHH-A1	SHH
2611	-25.3923917105088	-16.2998329315885	877	SHH-B1	SHH
2612	-25.5801463819472	-15.9416929761692	877	SHH-B1	SHH
2613	-9.83296067831685	20.0859093887868	877	SHH-C1	SHH
2614	-22.7795101326106	-17.3118063275615	877	SHH-A1	SHH
2615	-25.107768021402	-15.9746541460298	877	SHH-B1	SHH
2616	-22.3212267996949	-24.813318316899	877	SHH-C1	SHH
2617	-26.7839563704063	-12.6785550419764	877	SHH-B1	SHH
2618	-24.3671185014454	-16.5606166736562	877	SHH-A1	SHH
2619	-29.0559813509486	-12.6875010464356	877	SHH-B1	SHH
2620	-12.1308259503029	22.8569841106534	877	SHH-C1	SHH
2621	-24.9258487020889	-16.6466026484049	877	SHH-B1	SHH
2622	-26.5352094144636	-12.3546887183577	877	SHH-B1	SHH
2623	-26.3510201559285	-14.1705965379482	877	SHH-B1	SHH
2624	-23.4110644429822	-16.647205991417	877	SHH-A1	SHH
2625	-15.3471462671163	-0.804567049165705	877	SHH-C2	SHH
2626	-17.8988963623194	5.73844131606712	877	SHH-C1	SHH
2627	-23.8344084986045	-15.9336826834784	877	SHH-A1	SHH
2628	-26.246906212161	-16.0095841070861	877	SHH-B1	SHH
2629	-28.5926083688054	-16.7468837211352	877	SHH-B1	SHH
2630	-28.3609115625114	-12.7539427257161	877	SHH-B1	SHH
2631	-24.9323905865901	-16.2945209899809	877	SHH-B1	SHH
2632	-26.8064316632437	-14.5891988444301	877	SHH-B1	SHH
2633	-15.3061143045924	3.63207061597627	877	SHH-C1	SHH
2634	-10.2514813816765	11.7245121008754	877	SHH-C1	SHH
2635	-24.1036149464299	-16.9156756566953	877	SHH-B1	SHH
2636	1.86763024539098	6.64975294603981	877	SHH-B2	SHH
2637	-17.1624279939073	-3.70142843137936	877	SHH-C2	SHH
2638	-28.015040950127	-11.4048056711585	877	SHH-B2	SHH
2639	-23.8649788202437	-16.0525387239197	877	SHH-A1	SHH
2640	-25.7216617942063	-15.3435411728355	877	SHH-B1	SHH
2641	-22.8126469615167	-17.2327990047888	877	SHH-A1	SHH
2642	-25.8662509405979	-16.1912605301242	877	SHH-B1	SHH
2643	-29.0460607773144	-16.6284076368306	877	SHH-B1	SHH
2644	-23.9178413399674	-16.2023835472051	877	SHH-A1	SHH
2645	-16.529130807376	5.01245953870164	877	SHH-C1	SHH
2646	-10.308110111742	-10.5585958486726	877	SHH-B2	SHH
2647	-17.4165761225081	-8.07841282558539	877	SHH-C2	SHH
2648	-17.9544962200719	5.01747761363546	877	SHH-A2	SHH
2649	-22.9448232247563	-17.0271953066807	877	SHH-A1	SHH
2650	-25.7867420176105	-14.5933134873495	877	SHH-B1	SHH
2651	-10.1897102452817	19.9663435588911	877	SHH-C1	SHH
2652	-23.8902468007737	-15.908159937061	877	SHH-A1	SHH
2653	-24.9004609078013	-14.7844225453862	877	SHH-B1	SHH
2654	-18.7718313915007	3.37852464111304	877	SHH-A2	SHH
2655	-14.5469131118405	-6.07502208890987	877	SHH-A1	SHH
2656	-22.9645795851498	-16.8074724620582	877	SHH-A1	SHH
2657	-19.3317247830178	-22.9076157454809	877	SHH-C2	SHH
2658	-24.8392715326588	-14.4159968320949	877	SHH-B1	SHH
2659	3.6815828254543	23.4724982594565	877	SHH-C1	SHH
2660	-24.3516756681426	-16.5581802368888	877	SHH-B1	SHH
2661	-25.7715768210858	-15.2166933879839	877	SHH-B1	SHH
2662	-17.3825697479303	-8.15976781162374	877	SHH-C2	SHH
